Unnamed: 0,Name,Gameweek,Team,Cost,Corners,Goal Attempts,xA Expected Assists,xG Expected Goals,Big Assists,Chances Created,DC Pts,Ownership,Svs,Solo Goals
,Zabarnyi,7,BOU,5.0,0,1,0.01,0.11,0,0,0,0.0,0,0
,Young (Ashley),7,EVE,4.2,0,0,0.0,0.0,0,1,0,1.4,0,0
,Yates,7,NFO,4.7,1,3,0.0,0.19,0,0,0,0.1,0,0
,Yarmolyuk,7,BRE,5.0,0,0,0.01,0.0,0,0,0,0.1,0,0
,Wood (Chris),7,NFO,7.2,0,1,0.0,0.16,0,0,0,6.5,0,0
,Willock,7,NEW,5.0,0,0,0.01,0.0,0,0,0,0.1,0,0
,Williams (Neco),7,NFO,4.7,0,2,0.0,0.16,0,0,0,3.5,0,0
,Wieffer,7,BHA,4.9,0,0,0.0,0.0,0,0,0,0.1,0,0
,Wharton,7,CRY,5.0,0,0,0.02,0.0,0,0,0,0.5,0,0
,Werner,7,TOT,6.2,0,2,0.09,0.12,0,1,0,0.1,0,0
,Welbeck,7,BHA,6.5,0,3,0.02,1.11,0,2,0,7.9,0,0
,Webster,7,BHA,4.4,0,0,0.0,0.0,0,0,0,0.0,0,0
,Watkins,7,AVL,8.5,0,2,0.06,0.06,0,1,0,6.6,0,0
,Ward-Prowse,7,WHU,5.7,1,1,0.03,0.04,0,1,0,0.2,0,0
,Wan-Bissaka,7,WHU,4.3,0,1,0.09,0.02,0,1,0,5.8,0,0
,Walker-Peters,7,SOU,4.3,0,1,0.01,0.02,0,0,0,0.3,0,0
,Walker,7,MCI,4.4,0,0,0.0,0.0,0,0,0,1.6,0,0
,Vicario,7,TOT,5.1,0,0,0.0,0.0,0,0,0,10.1,1,0
,Verbruggen,7,BHA,4.4,0,0,0.0,0.0,0,0,0,4.1,1,0
,Veltman,7,BHA,4.3,0,0,0.01,0.0,0,0,0,0.1,0,0
,Bernardo Silva,7,MCI,6.3,0,2,0.32,0.2,0,6,0,0.5,0,0
,Vardy,7,LEI,5.4,0,2,0.0,0.46,0,0,0,5.2,0,0
,Unal,7,BOU,5.4,0,2,0.01,0.44,0,0,0,0.0,0,0
,Destiny Udogie,7,TOT,4.4,0,1,0.01,0.11,0,1,0,0.4,0,0
,Tsimikas,7,LIV,4.8,4,1,0.07,0.03,0,0,0,0.1,0,0
,Trossard,7,ARS,6.9,0,0,0.07,0.0,0,4,0,0.5,0,0
,Trippier,7,NEW,5.0,5,0,0.12,0.0,0,2,0,2.7,0,0
,Traoré (Adama),7,FUL,5.2,0,3,0.02,1.29,0,1,0,0.2,0,0
,Torres,7,AVL,4.3,0,0,0.01,0.0,0,0,0,0.3,0,0
,Tonali,7,NEW,5.4,0,2,0.04,0.23,0,0,0,1.3,0,0
,Tomiyasu,7,ARS,4.8,0,1,0.0,0.18,0,0,0,0.0,0,0
,Lucas Paquetá,7,WHU,5.9,0,3,0.25,0.99,0,3,0,2.5,0,0
,Todibo,7,WHU,4.3,0,0,0.0,0.0,0,0,0,0.1,0,0
,Tielemans,7,AVL,5.9,2,2,0.06,0.09,0,1,0,0.6,0,0
,Tete,7,FUL,4.5,0,0,0.01,0.0,0,0,0,0.2,0,0
,Diogo Jota,7,LIV,7.2,0,3,0.06,0.81,0,0,0,2.6,0,0
,Taylor (Charlie),7,SOU,3.9,0,0,0.0,0.0,0,0,0,3.0,0,0
,Taylor (Jack),7,IPS,4.8,0,1,0.0,0.04,0,0,0,0.0,0,0
,Tavernier,7,BOU,5.5,5,2,0.06,0.14,0,2,0,1.6,0,0
,Tarkowski,7,EVE,5.5,0,0,0.01,0.0,0,0,2,6.3,0,0
,Szoboszlai,7,LIV,6.5,0,2,0.06,0.04,0,1,0,4.2,0,0
,Szmodics,7,IPS,5.7,0,1,0.0,0.09,0,0,0,0.1,0,0
,Summerville,7,WHU,5.5,0,0,0.0,0.0,0,0,0,0.1,0,0
,Sugawara,7,SOU,4.2,1,0,0.14,0.0,0,1,0,0.1,0,0
,Strand Larsen,7,WOL,6.4,0,1,0.0,0.16,0,0,0,1.3,0,0
,Stones,7,MCI,5.5,0,0,0.0,0.0,0,0,0,0.7,0,0
,Stewart,7,SOU,4.4,0,0,0.0,0.0,0,0,0,1.7,0,0
,Sterling,7,ARS,6.7,0,2,0.02,0.33,0,1,0,0.8,0,0
,Soumaré,7,LEI,4.4,0,0,0.0,0.0,0,0,0,0.3,0,0
,Soucek,7,WHU,5.7,0,3,0.01,0.38,0,1,0,0.2,0,0
,Soler (Carlos),7,WHU,5.0,0,1,0.0,0.04,0,0,0,0.0,0,0
,Solanke,7,TOT,7.2,0,0,0.28,0.0,1,1,0,0.9,0,0
,Smith-Rowe,7,FUL,5.6,0,0,0.01,0.0,0,0,0,0.4,0,0
,Smith,7,BOU,4.4,0,0,0.0,0.0,0,0,0,0.2,0,0
,Skipp,7,LEI,4.7,0,0,0.0,0.0,0,1,0,0.0,0,0
,Sinisterra,7,BOU,5.0,0,1,0.59,0.03,0,3,0,0.0,0,0
,João Félix,7,CHE,5.9,0,2,0.02,0.21,0,1,0,0.4,0,0
,Senesi,7,BOU,5.0,0,1,0.02,0.12,0,1,2,26.2,0,0
,Semenyo,7,BOU,8.1,0,3,0.04,0.26,0,1,0,64.4,0,0
,Semedo,7,WOL,4.5,0,1,0.12,0.04,0,1,0,0.6,0,0
,Sels,7,NFO,4.8,0,0,0.0,0.0,0,0,0,8.3,7,0
,Scott,7,BOU,5.0,0,0,0.04,0.0,0,2,0,0.3,0,0
,Schär,7,NEW,5.4,0,0,0.01,0.0,0,0,0,1.9,0,0
,Schade,7,BRE,7.0,0,2,0.0,0.54,0,0,0,0.7,0,0
,Ismaila Sarr,7,CRY,6.6,0,1,0.0,0.08,0,0,0,11.6,0,0
,Sarr (Pape),7,TOT,4.9,0,0,0.0,0.0,0,0,0,1.7,0,0
,Diego Carlos,7,AVL,4.5,0,0,0.01,0.0,0,0,0,0.3,0,0
,Matheus Cunha,7,WOL,7.9,3,5,0.27,0.44,0,1,0,4.4,0,0
,Murillo,7,NFO,5.3,0,2,0.0,0.05,0,1,0,2.0,0,0
,Ederson,7,MCI,5.3,0,0,0.0,0.0,0,0,0,0.9,2,0
,Sancho,7,MUN,5.8,0,0,0.31,0.0,0,3,0,0.2,0,0
,Sanchez,7,CHE,4.8,0,0,0.0,0.0,0,0,0,13.5,8,0
,Saliba,7,ARS,6.0,0,0,0.03,0.0,0,0,0,11.6,0,0
,Salah,7,LIV,14.2,0,2,0.02,0.21,0,0,0,24.9,0,0
,Saka,7,ARS,10.1,6,7,0.93,0.31,2,7,0,17.2,0,0
,Rutter,7,BHA,5.7,0,2,0.01,0.22,0,0,0,0.5,0,1
,Romero,7,TOT,5.0,0,2,0.04,0.16,0,1,0,4.2,0,0
,Rogers,7,AVL,6.8,0,2,0.02,0.14,0,1,0,4.8,0,0
,Roerslev,7,BRE,4.5,0,0,0.0,0.0,0,0,0,0.0,0,0
,Rodríguez,7,WHU,4.8,0,0,0.01,0.0,0,0,0,0.0,0,0
,Morato,7,NFO,4.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Robinson (Antonee),7,FUL,4.9,0,0,0.22,0.0,0,1,0,0.5,0,0
,Robertson,7,LIV,5.8,0,0,0.0,0.0,0,0,0,0.9,0,0
,Rice,7,ARS,6.8,7,2,0.2,0.14,0,4,2,16.4,0,0
,Raya Martin,7,ARS,5.8,0,0,0.0,0.0,0,0,0,31.3,1,0
,Rashford,7,AVL,7.0,0,2,0.01,0.2,0,1,0,0.0,0,0
,Alisson,7,LIV,5.4,0,0,0.0,0.0,0,0,0,5.8,4,0
,Ramsdale,7,SOU,4.8,0,0,0.01,0.0,0,0,0,0.6,3,0
,Porro,7,TOT,5.5,1,1,0.16,0.03,0,1,0,18.4,0,0
,Pope,7,NEW,5.2,0,0,0.0,0.0,0,0,0,12.2,2,0
,Pinnock,7,BRE,4.3,0,3,0.0,0.19,0,0,0,0.1,0,0
,Pickford,7,EVE,5.5,0,0,0.0,0.0,0,0,0,9.7,3,0
,Philogene-Bidace,7,IPS,5.3,0,2,0.03,0.12,0,0,0,0.1,0,0
,Phillips (Kalvin),7,IPS,4.8,2,1,0.02,0.03,0,0,0,0.1,0,0
,Pereira,7,FUL,5.3,2,1,0.32,0.59,0,3,0,0.1,0,0
,Partey,7,ARS,4.9,0,2,0.05,0.11,0,0,0,0.7,0,0
,Emerson,7,WHU,4.4,0,0,0.11,0.0,0,1,2,0.1,0,0
,Palmer (Cole),7,CHE,10.3,5,6,0.1,0.7,0,6,0,9.2,0,0
,Dango Ouattara,7,BOU,6.0,0,2,0.01,0.71,0,1,0,0.5,0,0
,Paul Onuachu,7,SOU,4.9,0,0,0.0,0.0,0,0,0,0.3,0,0
,Onana,7,MUN,4.9,0,0,0.0,0.0,0,0,0,0.2,1,0
,Okoli,7,LEI,4.0,0,0,0.0,0.0,0,0,2,0.4,0,0
,Ogbene,7,IPS,4.8,0,0,0.0,0.0,0,0,0,0.0,0,0
,O'Shea,7,IPS,3.8,0,1,0.0,0.05,0,0,0,1.2,0,0
,Matheus Nunes,7,MCI,5.3,0,0,0.0,0.0,0,0,0,0.8,0,0
,Norgaard,7,BRE,5.2,0,3,0.01,0.39,0,0,0,0.1,0,0
,Nkunku,7,CHE,5.9,1,1,0.01,0.51,0,0,0,0.1,0,0
,Eddie Nketiah,7,CRY,5.4,0,1,0.01,0.07,0,0,0,0.4,0,0
,Lindelof,7,MUN,4.5,0,0,0.01,0.0,0,0,0,0.0,0,0
,Neto,7,CHE,7.1,3,0,0.12,0.0,0,1,0,5.9,0,0
,Nelson (Reiss),7,FUL,4.8,0,0,0.17,0.0,1,1,0,0.1,0,0
,Ndidi,7,LEI,4.9,0,0,0.01,0.0,0,0,2,0.2,0,0
,Ndiaye,7,EVE,6.5,0,0,0.06,0.0,0,0,0,11.1,0,0
,Muñoz,7,CRY,5.7,0,0,0.0,0.0,0,0,0,15.3,0,0
,Murphy (Jacob),7,NEW,6.1,0,1,0.12,0.05,0,0,0,1.1,0,0
,Muric,7,IPS,4.4,0,0,0.0,0.0,0,0,0,0.4,8,0
,Rodrigo Muniz,7,FUL,5.4,0,1,0.0,0.22,0,0,0,1.0,0,0
,Mudryk,7,CHE,5.0,0,0,0.19,0.0,0,1,0,0.0,0,0
,Morsy,7,IPS,4.8,0,1,0.04,0.04,0,0,0,0.1,0,0
,Álex Moreno,7,NFO,4.0,0,1,0.08,0.01,0,0,0,2.4,0,0
,Moore (Mikey),7,TOT,5.0,1,0,0.0,0.0,0,0,0,0.0,0,0
,Mitoma,7,BHA,6.2,0,3,0.2,0.11,1,3,0,2.3,0,0
,Mitchell,7,CRY,5.0,0,0,0.0,0.0,0,0,0,2.2,0,0
,Minteh,7,BHA,6.0,2,2,0.02,0.26,0,0,0,4.4,0,0
,Milenkovic,7,NFO,5.2,0,0,0.07,0.0,1,1,0,4.0,0,0
,Merino,7,ARS,5.9,0,0,0.03,0.0,0,1,0,0.5,0,0
,McNeil,7,EVE,5.6,0,2,0.09,0.04,0,2,0,0.1,0,0
,Mbeumo,7,BRE,8.3,4,2,0.29,0.84,0,3,0,28.5,0,0
,Mazraoui,7,MUN,4.9,0,0,0.0,0.0,0,0,0,0.2,0,0
,Mavididi,7,LEI,5.0,0,0,0.13,0.0,0,0,0,0.3,0,0
,Mateta,7,CRY,7.9,0,0,0.07,0.0,0,3,0,23.0,0,0
,Martinez,7,AVL,5.0,0,0,0.0,0.0,0,0,0,2.0,4,0
,Martinelli,7,ARS,6.9,0,1,0.04,0.41,0,0,0,1.0,0,0
,Manning,7,SOU,4.3,0,0,0.0,0.0,0,0,0,0.1,0,0
,Mangala,7,EVE,5.0,0,1,0.0,0.02,0,0,0,0.0,0,0
,Mainoo,7,MUN,4.8,0,1,0.02,0.01,0,1,0,0.5,0,0
,Maguire,7,MUN,4.4,0,0,0.0,0.0,0,0,0,0.8,0,0
,Madueke,7,CHE,6.8,0,7,0.43,0.35,0,3,0,0.6,0,0
,Maddison,7,TOT,6.9,3,3,0.03,0.26,0,0,0,0.1,0,0
,Mac Allister,7,LIV,6.3,0,0,0.04,0.0,0,1,0,1.2,0,0
,Maatsen,7,AVL,4.3,1,0,0.09,0.0,0,1,0,0.4,0,0
,Lukic,7,FUL,5.0,1,0,0.05,0.0,0,0,0,0.1,0,0
,Longstaff (Sean),7,NEW,4.9,0,0,0.01,0.0,0,0,0,1.1,0,0
,Livramento,7,NEW,4.9,0,0,0.01,0.0,0,1,0,3.1,0,0
,Luis Guilherme,7,WHU,4.9,0,0,0.0,0.0,0,0,0,0.0,0,0
,Lewis-Potter,7,BRE,4.9,0,1,0.39,0.25,0,2,0,0.3,0,0
,Lewis (Rico),7,MCI,4.9,0,2,0.04,0.1,0,1,0,1.7,0,0
,Lerma,7,CRY,4.9,0,1,0.02,0.02,0,0,2,0.1,0,0
,Leno,7,FUL,5.0,0,0,0.0,0.0,0,0,0,1.6,4,0
,Lemina (Mario),7,WOL,4.8,0,4,0.02,0.22,0,1,0,0.1,0,0
,Lacroix,7,CRY,5.0,0,0,0.19,0.0,0,1,0,3.7,0,0
,Kulusevski,7,TOT,6.4,2,1,0.16,0.04,0,1,0,0.0,0,0
,Kudus,7,WHU,6.7,0,5,0.06,1.53,0,1,0,30.1,0,0
,Kristiansen,7,LEI,4.4,0,0,0.03,0.0,0,1,0,0.1,0,0
,Kovacic,7,MCI,5.9,0,4,0.07,0.3,0,0,0,0.0,0,0
,Konsa Ngoyo,7,AVL,4.4,0,0,0.0,0.0,0,0,0,8.6,0,0
,Konaté,7,LIV,5.4,0,0,0.01,0.0,0,0,0,2.7,0,0
,Konak,7,BRE,4.4,0,1,0.0,0.15,0,0,0,0.2,0,0
,Kluivert,7,BOU,7.0,0,2,0.03,0.1,0,0,0,1.0,0,0
,Kiwior,7,ARS,5.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Kilman,7,WHU,4.3,0,0,0.0,0.0,0,0,0,0.2,0,0
,Kerkez,7,BOU,5.7,0,0,0.03,0.0,0,0,0,3.6,0,0
,Keane,7,EVE,4.5,0,0,0.0,0.0,0,0,2,1.1,0,0
,Kamada,7,CRY,5.0,0,0,0.0,0.0,0,0,0,0.2,0,0
,Kadioglu,7,BHA,4.4,0,0,0.11,0.0,0,1,0,0.2,0,0
,Justin,7,LEI,4.0,0,0,0.04,0.0,1,1,0,0.2,0,0
,Jones,7,LIV,5.4,0,1,0.03,0.03,0,2,0,0.1,0,0
,Johnstone,7,WOL,4.5,0,0,0.0,0.0,0,0,0,0.2,7,0
,Johnson (Ben),7,IPS,3.8,0,0,0.02,0.0,0,0,0,1.9,0,0
,Johnson (Brennan),7,TOT,6.7,0,3,0.01,0.62,0,2,0,3.1,0,0
,Raúl Jiménez,7,FUL,6.2,0,5,0.79,0.45,1,3,0,0.8,0,0
,Jaros,7,LIV,4.0,0,0,0.0,0.0,0,0,0,0.1,1,0
,Janelt,7,BRE,4.9,0,2,0.16,0.1,1,2,2,0.0,0,0
,Jackson (Nicolas),7,CHE,6.5,0,1,0.04,0.5,0,0,0,0.1,0,0
,Iwobi,7,FUL,6.5,0,1,0.44,0.05,0,2,0,1.7,0,0
,Iroegbunam,7,EVE,4.9,0,0,0.0,0.0,0,0,0,0.0,0,0
,Højlund,7,MUN,6.3,0,0,0.0,0.0,0,0,0,0.3,0,0
,Hwang Hee-Chan,7,WOL,5.8,0,0,0.01,0.0,0,0,0,0.1,0,0
,Hutchinson,7,IPS,5.4,0,0,0.02,0.0,0,0,0,0.0,0,0
,Hughes,7,CRY,4.8,1,1,0.01,0.02,0,0,0,0.1,0,0
,Hudson-Odoi,7,NFO,5.8,0,0,0.11,0.0,0,3,0,0.8,0,0
,Hirst,7,IPS,5.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Hinshelwood,7,BHA,5.1,1,1,0.01,0.05,0,1,0,0.0,0,0
,Hermansen,7,LEI,4.4,0,0,0.0,0.0,0,0,0,0.2,2,0
,Henderson,7,CRY,5.0,0,0,0.0,0.0,0,0,0,7.6,3,0
,Havertz,7,ARS,7.3,0,7,0.04,0.77,0,1,0,0.3,0,0
,Harwood-Bellis,7,SOU,3.9,0,1,0.0,0.26,0,1,0,4.1,0,0
,Harrison (Jack),7,EVE,5.2,0,0,0.02,0.0,0,0,0,0.1,0,0
,Lewis Hall,7,NEW,5.2,5,0,0.12,0.0,0,1,0,0.8,0,0
,Haaland,7,MCI,14.8,0,4,0.09,0.25,0,2,0,69.6,0,0
,Gvardiol,7,MCI,5.9,0,2,0.09,0.08,0,0,0,5.4,0,0
,Gusto,7,CHE,4.9,0,3,0.13,0.1,0,0,0,1.0,0,0
,Gundogan,7,MCI,6.3,6,2,0.07,0.46,0,1,0,0.1,0,0
,Bruno Guimarães,7,NEW,6.6,0,2,0.03,0.26,0,0,2,3.7,0,0
,Gueye,7,EVE,5.4,0,2,0.0,0.41,0,0,0,0.1,0,0
,Marc Guehi,7,CRY,5.0,0,0,0.01,0.0,0,0,0,34.1,0,0
,Gruda,7,BHA,5.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Greaves,7,IPS,3.8,0,1,0.0,0.27,0,0,0,2.3,0,0
,Grealish,7,MCI,6.9,0,0,0.05,0.0,0,1,0,17.6,0,0
,Gravenberch,7,LIV,5.6,0,1,0.36,0.06,0,2,0,4.0,0,0
,Gordon (Anthony),7,NEW,7.5,0,2,0.14,0.97,0,1,0,3.1,0,0
,João Gomes,7,WOL,5.4,0,1,0.03,0.02,0,1,0,0.1,0,0
,Toti,7,WOL,4.3,0,1,0.01,0.01,0,0,0,0.1,0,0
,Gibbs-White,7,NFO,7.3,0,2,0.01,0.08,0,1,0,2.9,0,0
,Rúben Dias,7,MCI,5.5,0,1,0.04,0.05,0,0,0,4.5,0,0
,Garner,7,EVE,5.0,0,1,0.0,0.04,0,0,2,0.9,0,0
,Garnacho,7,MUN,6.4,0,3,0.01,0.07,0,0,0,0.4,0,0
,Gonçalo Guedes,7,WOL,5.5,0,1,0.07,0.04,0,2,0,0.0,0,0
,Gakpo,7,LIV,7.6,1,2,0.24,0.06,1,5,2,14.1,0,0
,Jorginho,7,ARS,4.6,0,1,0.14,0.04,0,1,0,0.2,0,0
,Casemiro,7,MUN,5.5,0,0,0.01,0.0,0,1,0,0.6,0,0
,Fofana (Wesley),7,CHE,4.4,0,0,0.02,0.0,0,0,2,0.2,0,0
,Foden,7,MCI,8.0,2,2,0.44,0.1,0,3,0,4.3,0,0
,Flekken,7,BRE,4.5,0,0,0.0,0.0,0,0,0,10.0,3,0
,Jota Silva,7,NFO,5.4,0,1,0.01,0.06,0,1,0,0.0,0,0
,Fernández,7,CHE,6.7,2,1,0.24,0.06,0,2,0,14.3,0,0
,Fatawu,7,LEI,5.1,0,1,0.0,0.03,0,0,0,0.2,0,0
,Faes,7,LEI,3.8,0,0,0.0,0.0,0,1,2,5.2,0,0
,Eze,7,CRY,7.6,2,2,0.2,0.24,0,2,0,14.2,0,0
,Evans (Jonny),7,MUN,4.4,0,1,0.01,0.1,0,0,0,0.1,0,0
,Estupiñán,7,BHA,4.5,0,0,0.11,0.0,0,0,0,0.0,0,0
,Mateus Fernandes,7,SOU,5.5,0,1,0.0,0.17,0,1,0,0.0,0,0
,Eriksen,7,MUN,5.2,3,0,0.14,0.0,0,2,0,0.2,0,0
,Endo,7,LIV,4.9,0,0,0.01,0.0,0,1,0,0.1,0,0
,Enciso,7,IPS,5.4,1,0,0.02,0.0,0,0,0,0.0,0,0
,Elanga,7,NFO,6.7,1,0,0.01,0.0,0,0,0,3.7,0,0
,Edouard,7,LEI,5.0,0,0,0.0,0.0,0,0,0,0.3,0,0
,Díaz,7,LIV,8.0,0,1,0.01,0.07,0,1,0,0.0,0,0
,Durán,7,AVL,5.7,0,0,0.03,0.0,0,0,0,1.6,0,0
,Dunk,7,BHA,4.5,0,0,0.0,0.0,0,0,0,1.2,0,0
,Downes,7,SOU,4.7,0,1,0.0,0.04,0,1,0,0.0,0,0
,Doucouré,7,EVE,5.1,0,0,0.02,0.0,0,3,0,0.5,0,0
,Nicolás Domínguez,7,NFO,5.0,0,0,0.0,0.0,0,0,0,0.0,0,0
,Doku,7,MCI,6.5,0,1,0.0,0.06,0,0,0,5.0,0,1
,Digne,7,AVL,4.5,3,1,0.08,0.05,0,1,0,1.6,0,0
,Dibling,7,SOU,5.4,0,2,0.02,0.06,0,1,0,0.0,0,0
,Delap,7,IPS,6.2,0,2,0.03,0.12,0,2,0,0.9,0,0
,DeCordova-Reid,7,LEI,5.2,0,0,0.0,0.0,0,0,0,0.1,0,0
,Dawson,7,WOL,4.2,0,1,0.02,0.05,0,0,0,0.1,0,0
,Davis,7,IPS,4.2,3,0,0.34,0.0,0,3,0,0.9,0,0
,Damsgaard,7,BRE,5.8,6,0,0.73,0.0,1,6,0,0.6,0,0
,Dalot,7,MUN,4.4,0,0,0.12,0.0,0,1,0,1.0,0,0
,Cucurella,7,CHE,6.1,0,0,0.02,0.0,0,0,0,21.8,0,0
,Cresswell,7,WHU,3.9,1,1,0.0,0.03,0,0,0,1.7,0,0
,Cook,7,BOU,4.9,4,0,0.32,0.0,0,4,2,0.0,0,0
,Colwill,7,CHE,4.8,0,0,0.01,0.0,0,0,0,0.1,0,0
,Collins,7,BRE,4.9,0,2,0.23,0.71,0,0,2,1.1,0,0
,Clyne,7,CRY,3.9,0,1,0.0,0.01,0,0,0,0.5,0,0
,Clarke (Jack),7,IPS,5.4,0,0,0.01,0.0,0,1,0,0.0,0,0
,Christie,7,BOU,5.0,0,2,0.03,0.14,0,1,0,0.1,0,0
,Chaplin,7,IPS,5.1,0,0,0.02,0.0,0,1,0,0.1,0,0
,Chalobah,7,CHE,5.1,0,2,0.01,0.21,0,0,0,7.6,0,0
,Castagne,7,FUL,4.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Cash,7,AVL,4.6,0,1,0.01,0.03,0,0,0,5.2,0,0
,Carvalho,7,BRE,4.9,0,1,0.02,0.89,0,0,0,0.2,0,0
,Calvert-Lewin,7,EVE,5.5,0,2,0.01,0.21,0,0,0,1.4,0,0
,Calafiori,7,ARS,5.8,0,0,0.12,0.0,0,0,0,16.0,0,0
,Cairney,7,FUL,4.9,0,0,0.02,0.0,0,0,0,0.0,0,0
,Moises Caicedo,7,CHE,6.0,0,1,0.06,0.03,0,0,0,19.8,0,0
,Burns,7,IPS,4.7,0,1,0.08,0.01,0,1,0,0.0,0,0
,Burn,7,NEW,5.2,0,1,0.0,0.03,0,0,0,10.7,0,0
,Buonanotte,7,LEI,4.7,0,3,0.15,0.3,0,1,0,0.1,0,1
,Brooks,7,BOU,5.0,0,0,0.26,0.0,0,1,0,0.2,0,0
,Bowen,7,WHU,7.7,4,5,1.04,0.29,1,5,0,7.6,0,1
,Bruno Fernandes,7,MUN,8.9,0,1,0.02,0.04,0,0,0,16.3,0,0
,Carlos Borges,7,WOL,5.4,0,0,0.07,0.0,0,1,0,0.0,0,0
,Bissouma,7,TOT,5.2,0,0,0.0,0.0,0,0,0,0.0,0,0
,Berge,7,FUL,4.9,0,0,0.01,0.0,0,0,0,0.1,0,0
,Bentancur,7,TOT,5.3,0,0,0.01,0.0,0,0,2,0.4,0,0
,Bellegarde,7,WOL,5.2,0,0,0.0,0.0,0,1,0,0.0,0,0
,Bednarek,7,SOU,4.0,0,0,0.01,0.0,0,0,2,1.9,0,0
,Bassey,7,FUL,4.5,0,0,0.02,0.0,0,0,2,0.6,0,0
,Barnes,7,NEW,6.3,0,0,0.04,0.0,0,0,0,0.4,0,0
,Barkley,7,AVL,4.8,0,0,0.07,0.0,0,2,0,0.0,0,0
,Baleba,7,BHA,4.7,0,0,0.01,0.0,0,1,0,2.1,0,0
,Bailey,7,AVL,5.5,0,1,0.06,0.02,0,1,0,0.1,0,0
,Ayew,7,LEI,5.1,0,0,0.01,0.0,0,0,0,0.2,0,0
,Kepa,7,BOU,4.2,0,0,0.0,0.0,0,0,0,0.5,1,0
,Armstrong (Adam),7,SOU,5.1,0,0,0.01,0.0,0,0,0,0.5,0,0
,Aribo,7,SOU,4.9,0,1,0.0,0.04,0,0,2,0.1,0,0
,Areola,7,WHU,4.3,0,0,0.0,0.0,0,0,0,2.1,2,0
,Archer,7,SOU,4.8,0,1,0.0,0.06,0,0,0,1.1,0,1
,Joelinton,7,NEW,5.9,0,4,0.18,0.32,0,3,0,0.3,0,0
,Antonio,7,WHU,5.2,0,4,0.14,0.57,0,2,0,0.8,0,0
,Anderson,7,NFO,5.3,0,2,0.01,0.11,0,0,0,3.0,0,0
,Andersen,7,FUL,4.5,0,0,0.01,0.0,0,0,0,2.8,0,0
,Almirón,7,NEW,5.4,0,2,0.13,0.19,0,1,0,0.3,0,0
,Alexander-Arnold,7,LIV,7.2,3,2,0.48,0.06,0,2,0,16.7,0,0
,Akanji,7,MCI,5.4,0,0,0.03,0.0,0,0,0,0.3,0,0
,Ajer,7,BRE,4.4,0,0,0.02,0.0,0,0,0,0.2,0,0
,Ait Nouri,7,WOL,5.8,0,1,0.22,0.06,0,4,0,4.9,0,1
,Aina,7,NFO,4.7,0,1,0.08,0.02,0,1,0,2.5,0,0
,Tosin,7,CHE,4.3,0,0,0.0,0.0,0,0,0,0.4,0,0
,Álvarez (Edson),8,WHU,4.9,0,1,0.01,0.04,0,0,0,0.1,0,0
,van den Berg,8,BRE,4.5,0,0,0.0,0.0,0,0,0,0.6,0,0
,van de Ven,8,TOT,4.7,0,0,0.01,0.0,0,0,0,32.6,0,0
,van Hecke,8,BHA,4.4,0,0,0.0,0.0,0,0,0,1.3,0,0
,van Dijk,8,LIV,6.0,0,1,0.0,0.02,0,0,0,23.6,0,0
,Igor Julio,8,BHA,4.5,0,1,0.0,0.05,0,0,0,0.1,0,0
,Gabriel Magalhães,8,ARS,6.6,0,1,0.0,0.02,0,0,0,40.9,0,0
,Evanilson,8,BOU,7.0,0,1,0.04,0.04,0,1,0,1.4,0,0
,de Ligt,8,MUN,5.0,0,0,0.01,0.0,0,1,0,3.0,0,0
,Jesus,8,ARS,6.4,0,0,0.0,0.0,0,0,0,0.0,0,0
,Richarlison,8,TOT,6.5,0,0,0.0,0.0,0,0,0,8.5,0,0
,Renato Veiga,8,CHE,4.4,0,1,0.14,0.12,0,0,0,0.1,0,0
,André,8,WOL,5.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Zirkzee,8,MUN,5.8,0,0,0.02,0.0,0,0,0,0.4,0,0
,Zabarnyi,8,BOU,5.0,0,0,0.02,0.0,0,0,0,0.0,0,0
,Young (Ashley),8,EVE,4.2,0,1,0.1,0.06,0,2,0,1.4,0,0
,Yates,8,NFO,4.7,0,4,0.04,0.31,0,4,2,0.1,0,0
,Yarmolyuk,8,BRE,5.0,0,0,0.01,0.0,0,0,0,0.1,0,0
,Woolfenden,8,IPS,3.9,0,0,0.01,0.0,0,0,0,1.2,0,0
,Wood (Chris),8,NFO,7.2,0,4,0.0,0.89,0,1,0,6.5,0,1
,Wissa,8,BRE,7.4,0,0,0.01,0.0,0,0,0,0.5,0,0
,Winks,8,LEI,4.3,2,0,0.08,0.0,0,4,0,4.7,0,0
,Wilson (Harry),8,FUL,5.2,1,0,0.01,0.0,0,0,0,0.3,0,0
,Willock,8,NEW,5.0,0,0,0.03,0.0,0,0,0,0.1,0,0
,Williams (Neco),8,NFO,4.7,0,0,0.02,0.0,0,1,0,3.5,0,0
,Wieffer,8,BHA,4.9,0,1,0.0,0.14,0,0,0,0.1,0,0
,White (Ben),8,ARS,5.3,0,0,0.01,0.0,0,0,0,0.4,0,0
,Werner,8,TOT,6.2,0,1,0.0,0.04,0,0,0,0.1,0,0
