gameweek,Name,Team,Cost,App,Starts,Mins,On,Off,M/App,M/Strt,G,A,CS,GC,OG,PS,Svs,YC,RC,sBln,ARtn,Rtn,DC,B,DD,Tot,M/Pt,Pts/Strt
18,Strand Larsen,WOL,6.4,1,1,90,0,1,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
18,Sugawara,SOU,4.2,1,1,60,0,1,60.0,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,30.0,2.0
18,Sulemana,SOU,5.0,1,0,25,1,0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,0.0
18,Summerville,WHU,5.5,1,0,30,1,0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,0.0
18,Szmodics,IPS,5.7,1,1,69,0,1,69.0,69.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,34.5,2.0
18,Szoboszlai,LIV,6.5,1,0,22,1,0,22.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
18,Targett,NEW,4.0,1,0,17,1,0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0.0
18,Tarkowski,EVE,5.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
18,Taylor (Jack),IPS,4.8,1,0,15,1,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,0.0
18,Diogo Jota,LIV,7.2,1,0,22,1,0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0.0
18,Tielemans,AVL,5.9,1,1,45,0,1,45.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
18,Jurriën Timber,ARS,6.1,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,9,10.0,9.0
18,Todibo,WHU,4.3,1,0,75,1,0,75.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,10.7,0.0
18,Tonali,NEW,5.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
18,Torres,AVL,4.3,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
18,Traoré (Adama),FUL,5.2,1,1,66,0,1,66.0,66.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,33.0,2.0
18,Amad Diallo,MUN,6.3,1,1,79,0,1,79.0,79.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,39.5,2.0
18,Trippier,NEW,5.0,1,1,77,0,1,77.0,77.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,15.4,5.0
18,Trossard,ARS,6.9,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,6,15.0,6.0
18,Tsimikas,LIV,4.8,1,0,13,1,0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,0.0
18,Destiny Udogie,TOT,4.4,1,1,81,0,1,81.0,81.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,40.5,2.0
18,Ugarte,MUN,4.8,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,63.0,1.0
18,Ugochukwu,SOU,5.0,1,1,85,0,1,85.0,85.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,42.5,2.0
18,Unal,BOU,5.4,1,1,60,0,1,60.0,60.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,30.0,2.0
18,Valdimarsson,BRE,3.9,1,0,60,1,0,60.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,60.0,0.0
18,van Dijk,LIV,6.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
18,van Hecke,BHA,4.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,9,10.0,9.0
18,Bernardo Silva,MCI,6.3,1,1,90,0,0,90.0,90.0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,9,10.0,9.0
18,Veltman,BHA,4.4,1,1,85,0,1,85.0,85.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,8,10.6,8.0
18,Verbruggen,BHA,4.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,3,0,0,0,0,1,0,2,0,9,10.0,9.0
18,Vestergaard,LEI,3.9,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
18,Walker-Peters,SOU,4.4,1,1,85,0,1,85.0,85.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,42.5,2.0
18,Wan-Bissaka,WHU,4.3,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,9,10.0,9.0
18,Ward-Prowse,WHU,5.7,1,0,14,1,0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0.0
18,Watkins,AVL,8.5,1,0,45,1,0,45.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
18,Werner,TOT,6.2,1,0,15,1,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,0.0
18,Williams (Neco),NFO,4.7,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
18,Willock,NEW,5.0,1,0,17,1,0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0.0
18,Wilson (Harry),FUL,5.3,1,0,29,1,0,29.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,4.8,0.0
18,Winks,LEI,4.3,1,1,64,0,1,64.0,64.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,32.0,2.0
18,Wissa,BRE,7.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
18,Wood (Chris),NFO,7.2,1,1,86,0,1,86.0,86.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,43.0,2.0
18,Wood (Nathan),SOU,3.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
18,Woolfenden,IPS,3.9,1,1,88,0,1,88.0,88.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,44.0,2.0
18,Yarmolyuk,BRE,5.0,1,0,22,1,0,22.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
18,Yates,NFO,4.8,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,45.0,2.0
18,Yoro,MUN,4.4,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,63.0,1.0
18,Zabarnyi,BOU,5.0,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
18,Zirkzee,MUN,5.8,1,0,20,1,0,20.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0
19,Aarons,BOU,4.3,1,0,15,1,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,0.0
19,Tosin,CHE,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Adingra,BHA,5.1,1,1,58,0,1,58.0,58.0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,6,9.7,6.0
19,Aina,NFO,4.7,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,8,11.3,8.0
19,Ait Nouri,WOL,5.8,1,1,90,0,0,90.0,90.0,0,2,0,2,0,0,0,0,0,0,2,2,0,3,1,10,9.0,10.0
19,Akanji,MCI,5.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,12.9,7.0
19,Aké,MCI,5.4,1,1,68,0,1,68.0,68.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,11.3,6.0
19,Ali Al Hamadi,IPS,4.7,1,0,3,1,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
19,Alexander-Arnold,LIV,7.2,1,1,90,0,0,90.0,90.0,1,0,1,0,0,0,0,0,0,0,1,2,0,3,1,15,6.0,15.0
19,Álvarez (Edson),WHU,4.9,1,1,45,0,1,45.0,45.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
19,Alves,LEI,4.4,1,0,6,1,0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0
19,Andersen,FUL,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
19,Anderson,NFO,5.3,1,1,80,0,1,80.0,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,26.7,3.0
19,Joelinton,NEW,5.9,1,1,90,0,0,90.0,90.0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,1,10,9.0,10.0
19,Archer,SOU,4.8,1,0,31,1,0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,0.0
19,Areola,WHU,4.3,1,1,90,0,0,90.0,90.0,0,0,0,5,0,0,8,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Aribo,SOU,4.9,1,1,50,0,1,50.0,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,50.0,1.0
19,Armstrong (Adam),SOU,5.1,1,1,65,0,1,65.0,65.0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,5,13.0,5.0
19,Kepa,BOU,4.2,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Awoniyi,NFO,5.2,1,0,20,1,0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0
19,Ayari,BHA,4.9,1,1,67,0,1,67.0,67.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,67.0,1.0
19,Bailey,AVL,5.5,1,1,75,0,1,75.0,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,37.5,2.0
19,Baleba,BHA,4.7,1,1,84,0,1,84.0,84.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,84.0,1.0
19,Barkley,AVL,4.8,1,0,14,1,0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0.0
19,Barnes,NEW,6.4,1,0,8,1,0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0
19,Bassey,FUL,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Bednarek,SOU,4.0,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
19,Bellegarde,WOL,5.2,1,1,45,0,1,45.0,45.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
19,Bentancur,TOT,5.3,1,1,90,0,0,90.0,90.0,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,6,15.0,6.0
19,Billing,BOU,4.9,1,1,72,0,1,72.0,72.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,72.0,1.0
19,Bissouma,TOT,5.2,1,1,58,0,1,58.0,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,29.0,2.0
19,Boly,NFO,3.9,1,0,27,1,0,27.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
19,Carlos Borges,WOL,5.4,1,0,22,1,0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0.0
19,Bowen,WHU,7.8,1,1,58,0,1,58.0,58.0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,58.0,1.0
19,Branthwaite,EVE,5.3,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
19,Bree,SOU,3.9,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Broadhead,IPS,4.9,1,1,76,0,1,76.0,76.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,25.3,3.0
19,Broja,EVE,5.3,1,1,73,0,1,73.0,73.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,36.5,2.0
19,Brooks,BOU,5.0,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.5,2.0
19,Bueno (Santiago),WOL,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Buonanotte,LEI,4.8,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Burn,NEW,5.1,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,12.9,7.0
19,Burns,IPS,4.7,1,1,84,0,1,84.0,84.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,28.0,3.0
19,Moises Caicedo,CHE,5.9,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
19,Cairney,FUL,4.9,1,0,29,1,0,29.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29.0,0.0
19,Cajuste,IPS,4.5,1,1,76,0,1,76.0,76.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,25.3,3.0
19,Calafiori,ARS,5.8,1,1,77,0,1,77.0,77.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,77.0,1.0
19,Calvert-Lewin,EVE,5.5,1,0,28,1,0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0.0
19,Castagne,FUL,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Chalobah,CHE,5.1,1,1,90,0,0,90.0,90.0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,1,10,9.0,10.0
19,Choudhury,LEI,4.4,1,0,26,1,0,26.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26.0,0.0
19,Christie,BOU,5.0,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
19,Coady,LEI,4.0,1,1,83,0,1,83.0,83.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,83.0,1.0
19,Collins,BRE,4.9,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Colwill,CHE,4.8,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
19,Cook,BOU,4.9,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Coufal,WHU,4.1,1,1,45,0,1,45.0,45.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
19,Cucurella,CHE,6.1,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,André,WOL,5.4,1,1,61,0,1,61.0,61.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,30.5,2.0
19,Daka,LEI,4.8,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
19,Dalot,MUN,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Damsgaard,BRE,5.8,1,1,74,0,1,74.0,74.0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,5,14.8,5.0
19,Davis,IPS,4.2,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,18.0,5.0
19,Dawson,WOL,4.2,1,1,71,0,1,71.0,71.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,71.0,1.0
19,De Bruyne,MCI,9.5,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
19,Jesus,ARS,6.4,1,1,90,0,1,90.0,90.0,1,1,0,1,0,0,0,0,0,0,2,2,0,3,1,12,7.5,12.0
19,de Ligt,MUN,5.0,1,1,82,0,1,82.0,82.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,82.0,1.0
19,Evanilson,BOU,7.0,1,1,82,0,1,82.0,82.0,1,0,0,2,0,0,0,0,0,0,1,1,0,2,0,8,10.3,8.0
19,Delap,IPS,6.2,1,1,90,0,1,90.0,90.0,1,1,1,0,0,0,0,1,0,0,2,2,0,3,1,11,8.2,11.0
19,Díaz,LIV,8.0,1,1,90,0,0,90.0,90.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,9,10.0,9.0
19,Dibling,SOU,5.4,1,1,86,0,1,86.0,86.0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,8,10.8,8.0
19,Digne,AVL,4.5,1,1,80,0,1,80.0,80.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,80.0,1.0
19,Diop,FUL,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Disasi,AVL,4.2,1,1,76,0,1,76.0,76.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,76.0,1.0
19,Doherty,WOL,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Nicolás Domínguez,NFO,5.0,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
19,Antony,MUN,5.9,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
19,Igor Julio,BHA,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
19,Gabriel Magalhães,ARS,6.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Doucouré,EVE,5.1,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Doucoure,CRY,4.9,1,0,10,1,0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,0.0
19,Doyle (Tommy),WOL,4.7,1,0,31,1,0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,0.0
19,Dragusin,TOT,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Dubravka,NEW,4.0,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
19,Dunk,BHA,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,El Khannouss,LEI,4.8,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
19,Elanga,NFO,6.7,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,6,15.0,6.0
19,Elliott,LIV,5.4,1,0,19,1,0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0.0
19,Enciso,IPS,5.4,1,1,58,0,1,58.0,58.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,58.0,1.0
19,Endo,LIV,4.9,1,0,35,1,0,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.0,0.0
19,Eriksen,MUN,5.2,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Mateus Fernandes,SOU,5.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
19,Eze,CRY,7.6,1,1,86,0,1,86.0,86.0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,1,10,8.6,10.0
19,Fernández,CHE,6.7,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
19,Jota Silva,NFO,5.4,1,0,20,1,0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0
19,Flekken,BRE,4.5,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Foden,MCI,8.0,1,1,65,0,1,65.0,65.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,6,10.8,6.0
19,Forster,TOT,4.3,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Casemiro,MUN,5.5,1,1,63,0,1,63.0,63.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,31.5,2.0
19,Jorginho,ARS,4.6,1,0,7,1,0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0
19,Füllkrug,WHU,5.6,1,0,45,1,0,45.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
19,Gakpo,LIV,7.6,1,1,56,0,1,56.0,56.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,11.2,5.0
19,Gonçalo Guedes,WOL,5.5,1,0,45,1,0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
19,Garnacho,MUN,6.4,1,0,29,1,0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,0.0
19,Gibbs-White,NFO,7.3,1,1,74,0,1,74.0,74.0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,1,10,7.4,10.0
19,Rodrigo Gomes,WOL,4.5,1,0,22,1,0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0.0
19,Beto,EVE,5.2,1,0,21,1,0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,0.0
19,João Gomes,WOL,5.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Gomez,LIV,4.9,1,1,35,0,1,35.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,35.0,1.0
19,Gordon (Anthony),NEW,7.5,1,1,84,0,1,84.0,84.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,6,14.0,6.0
19,Gravenberch,LIV,5.6,1,1,56,0,1,56.0,56.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,14.0,4.0
19,Gray (Archie),TOT,4.8,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Greaves,IPS,3.8,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
19,Gruda,BHA,5.4,1,1,58,0,1,58.0,58.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,58.0,1.0
19,Gueye,EVE,5.4,1,1,67,0,1,67.0,67.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,67.0,1.0
19,Bruno Guimarães,NEW,6.5,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
19,Gusto,CHE,4.9,1,0,18,1,0,18.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
19,Gvardiol,MCI,5.9,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
19,Haaland,MCI,14.8,1,1,90,0,0,90.0,90.0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,8,11.3,8.0
19,Lewis Hall,NEW,5.2,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,2,0,3,1,12,7.5,12.0
19,Harrison (Jack),EVE,5.2,1,1,45,0,1,45.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
19,Harwood-Bellis,SOU,3.9,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
19,Henderson,CRY,5.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Hill (James),BOU,4.0,1,1,82,0,1,82.0,82.0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,4,20.5,4.0
19,Hughes,CRY,4.8,1,1,86,0,1,86.0,86.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,4,21.5,4.0
19,Huijsen,BOU,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
19,Hutchinson,IPS,5.4,1,1,90,0,1,90.0,90.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,9,10.0,9.0
19,Hwang Hee-Chan,WOL,5.8,1,1,71,0,1,71.0,71.0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,7,10.1,7.0
19,Højlund,MUN,6.3,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Irving,WHU,4.4,1,0,19,1,0,19.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0.0
19,Isak,NEW,10.4,1,1,90,0,0,90.0,90.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,7,12.9,7.0
19,Iwobi,FUL,6.5,1,1,90,0,1,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Jackson (Nicolas),CHE,6.5,1,0,40,1,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,0.0
19,Janelt,BRE,4.9,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
19,Jensen,BRE,4.9,1,0,20,1,0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0
19,Raúl Jiménez,FUL,6.2,1,1,68,0,1,68.0,68.0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,0,9,7.6,9.0
19,Johnson (Ben),IPS,3.8,1,0,9,1,0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0.0
19,Johnson (Brennan),TOT,6.7,1,1,59,0,1,59.0,59.0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,9,6.6,9.0
